,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
72,0.757,0.999,4,-3.162,1,0.0538,0.114,0.0,0.326,0.901,121.005,audio_features,2qfclxfDjZc31tuok4ius6,spotify:track:2qfclxfDjZc31tuok4ius6,https://api.spotify.com/v1/tracks/2qfclxfDjZc31tuok4ius6,https://api.spotify.com/v1/audio-analysis/2qfclxfDjZc31tuok4ius6,193733,4,Einfach weg
73,0.573,0.695,5,-5.418,1,0.0245,0.477,0.0,0.121,0.589,80.333,audio_features,3StkH3LklHrkvDFEbn5k9g,spotify:track:3StkH3LklHrkvDFEbn5k9g,https://api.spotify.com/v1/tracks/3StkH3LklHrkvDFEbn5k9g,https://api.spotify.com/v1/audio-analysis/3StkH3LklHrkvDFEbn5k9g,185293,4,Aufrecht gehn
74,0.727,0.691,6,-10.991,1,0.0335,0.152,3.37e-06,0.364,0.963,125.731,audio_features,1yd8Y1K3dtaeq4T6y87Lun,spotify:track:1yd8Y1K3dtaeq4T6y87Lun,https://api.spotify.com/v1/tracks/1yd8Y1K3dtaeq4T6y87Lun,https://api.spotify.com/v1/audio-analysis/1yd8Y1K3dtaeq4T6y87Lun,160267,4,Hengaillaan
75,0.378,0.711,3,-6.275,1,0.0544,0.691,4.82e-05,0.969,0.274,119.381,audio_features,3W7fbcyAPR7RG6keSrBGGl,spotify:track:3W7fbcyAPR7RG6keSrBGGl,https://api.spotify.com/v1/tracks/3W7fbcyAPR7RG6keSrBGGl,https://api.spotify.com/v1/audio-analysis/3W7fbcyAPR7RG6keSrBGGl,195370,4,Wait Until the Weekend Comes
76,0.596,0.841,3,-9.008,0,0.0772,0.278,0.0,0.231,0.7,136.739,audio_features,64CI2eS9SbGme9XSKHXrQO,spotify:track:64CI2eS9SbGme9XSKHXrQO,https://api.spotify.com/v1/tracks/64CI2eS9SbGme9XSKHXrQO,https://api.spotify.com/v1/audio-analysis/64CI2eS9SbGme9XSKHXrQO,172120,4,Elakoon elama
77,0.467,0.474,5,-4.769,1,0.0266,0.574,0.0,0.353,0.375,79.989,audio_features,0J6KDzw7NCnVpy3w2SuzTT,spotify:track:0J6KDzw7NCnVpy3w2SuzTT,https://api.spotify.com/v1/tracks/0J6KDzw7NCnVpy3w2SuzTT,https://api.spotify.com/v1/audio-analysis/0J6KDzw7NCnVpy3w2SuzTT,206280,4,La fiesta termino
78,0.393,0.878,5,-5.367,0,0.251,0.668,6.6e-06,0.97,0.782,157.486,audio_features,1wlczVgzFWQ1fVcnTOs5ub,spotify:track:1wlczVgzFWQ1fVcnTOs5ub,https://api.spotify.com/v1/tracks/1wlczVgzFWQ1fVcnTOs5ub,https://api.spotify.com/v1/audio-analysis/1wlczVgzFWQ1fVcnTOs5ub,184993,4,Femme dans ses reves aussi
79,0.268,0.735,2,-7.13,0,0.0918,0.83,3.87e-06,0.952,0.418,128.477,audio_features,6UkYDk7TbcBfO4uorMksKd,spotify:track:6UkYDk7TbcBfO4uorMksKd,https://api.spotify.com/v1/tracks/6UkYDk7TbcBfO4uorMksKd,https://api.spotify.com/v1/audio-analysis/6UkYDk7TbcBfO4uorMksKd,187667,4,Laat me nu gaan
80,0.215,0.703,0,-7.261,1,0.106,0.744,0.0,0.971,0.351,80.161,audio_features,4t8WHQwvHSOXSYnqY9LCo7,spotify:track:4t8WHQwvHSOXSYnqY9LCo7,https://api.spotify.com/v1/tracks/4t8WHQwvHSOXSYnqY9LCo7,https://api.spotify.com/v1/audio-analysis/4t8WHQwvHSOXSYnqY9LCo7,202796,4,Penso em ti eu sei
81,0.486,0.777,1,-7.3,1,0.0578,0.772,0.0,0.957,0.692,91.67,audio_features,68r1sfJbUqNsAxZ3qu6jdI,spotify:track:68r1sfJbUqNsAxZ3qu6jdI,https://api.spotify.com/v1/tracks/68r1sfJbUqNsAxZ3qu6jdI,https://api.spotify.com/v1/audio-analysis/68r1sfJbUqNsAxZ3qu6jdI,200447,4,Fur alle
82,0.405,0.726,5,-5.756,1,0.0641,0.16,0.0,0.978,0.513,120.697,audio_features,1ZsBfH9s7SlmJ5XvX33Lb5,spotify:track:1ZsBfH9s7SlmJ5XvX33Lb5,https://api.spotify.com/v1/tracks/1ZsBfH9s7SlmJ5XvX33Lb5,https://api.spotify.com/v1/audio-analysis/1ZsBfH9s7SlmJ5XvX33Lb5,737507,4,Magic Oh Magic
83,0.503,0.905,6,-6.06,1,0.087,0.334,0.0,0.19,0.512,138.157,audio_features,3IgpWvgCqZjqhsiKwzw1Q7,spotify:track:3IgpWvgCqZjqhsiKwzw1Q7,https://api.spotify.com/v1/tracks/3IgpWvgCqZjqhsiKwzw1Q7,https://api.spotify.com/v1/audio-analysis/3IgpWvgCqZjqhsiKwzw1Q7,173960,4,La det swinge
84,0.15,0.979,10,-8.73,0,0.106,0.028,0.0,0.0751,0.0329,136.366,audio_features,4GPT39ZGgVQm6tJJTG0wdy,spotify:track:4GPT39ZGgVQm6tJJTG0wdy,https://api.spotify.com/v1/tracks/4GPT39ZGgVQm6tJJTG0wdy,https://api.spotify.com/v1/audio-analysis/4GPT39ZGgVQm6tJJTG0wdy,196000,5,Love Is
85,0.529,0.637,0,-6.356,1,0.0368,0.49,0.0,0.105,0.795,191.4,audio_features,0NOLQCkOO2wgEaUR5y1ahK,spotify:track:0NOLQCkOO2wgEaUR5y1ahK,https://api.spotify.com/v1/tracks/0NOLQCkOO2wgEaUR5y1ahK,https://api.spotify.com/v1/audio-analysis/0NOLQCkOO2wgEaUR5y1ahK,186493,4,Bra vibrationer
86,0.668,0.867,9,-2.922,1,0.03,0.292,0.0,0.157,0.898,121.939,audio_features,4MeBZoCY7TBtMUj3TXOnwx,spotify:track:4MeBZoCY7TBtMUj3TXOnwx,https://api.spotify.com/v1/tracks/4MeBZoCY7TBtMUj3TXOnwx,https://api.spotify.com/v1/audio-analysis/4MeBZoCY7TBtMUj3TXOnwx,178976,4,Kinder dieser Welt
87,0.65,0.623,3,-6.528,1,0.0363,0.138,0.0,0.342,0.295,111.943,audio_features,0ejYGCY0wvDi8je2S4z7Em,spotify:track:0ejYGCY0wvDi8je2S4z7Em,https://api.spotify.com/v1/tracks/0ejYGCY0wvDi8je2S4z7Em,https://api.spotify.com/v1/audio-analysis/0ejYGCY0wvDi8je2S4z7Em,176707,4,Zeljo moja
88,0.733,0.78,1,-4.257,0,0.0272,0.168,2.76e-06,0.312,0.877,122.059,audio_features,5Nk6YC5eThXCY9xoUq045T,spotify:track:5Nk6YC5eThXCY9xoUq045T,https://api.spotify.com/v1/tracks/5Nk6YC5eThXCY9xoUq045T,https://api.spotify.com/v1/audio-analysis/5Nk6YC5eThXCY9xoUq045T,180453,4,Romeo
89,0.692,0.749,4,-8.885,1,0.0396,0.0984,0.0,0.0895,0.559,133.114,audio_features,1rooFrtZwze3hgpwpeW5g3,spotify:track:1rooFrtZwze3hgpwpeW5g3,https://api.spotify.com/v1/tracks/1rooFrtZwze3hgpwpeW5g3,https://api.spotify.com/v1/audio-analysis/1rooFrtZwze3hgpwpeW5g3,180930,4,Gledibankinn
90,0.711,0.833,9,-10.39,1,0.0708,0.325,0.00033,0.152,0.921,77.711,audio_features,3RJ6NDZxwX8fFUMrEdlpW4,spotify:track:3RJ6NDZxwX8fFUMrEdlpW4,https://api.spotify.com/v1/tracks/3RJ6NDZxwX8fFUMrEdlpW4,https://api.spotify.com/v1/audio-analysis/3RJ6NDZxwX8fFUMrEdlpW4,181173,4,Alles heeft ritme
91,0.423,0.672,7,-9.285,0,0.0376,0.808,0.000938,0.243,0.751,167.169,audio_features,7yipL2ExEHgodu2hZ8fKbc,spotify:track:7yipL2ExEHgodu2hZ8fKbc,https://api.spotify.com/v1/tracks/7yipL2ExEHgodu2hZ8fKbc,https://api.spotify.com/v1/audio-analysis/7yipL2ExEHgodu2hZ8fKbc,161256,4,Pas pour moi
92,0.594,0.811,2,-5.911,1,0.0319,0.284,0.0,0.0998,0.668,139.112,audio_features,5opXus6JIe9UD94Qk24RYB,spotify:track:5opXus6JIe9UD94Qk24RYB,https://api.spotify.com/v1/tracks/5opXus6JIe9UD94Qk24RYB,https://api.spotify.com/v1/audio-analysis/5opXus6JIe9UD94Qk24RYB,184088,4,Jaime la vie
93,0.576,0.85,8,-4.499,1,0.0266,0.0774,0.0,0.304,0.645,139.888,audio_features,2HHppak1eNipsxedmMT21S,spotify:track:2HHppak1eNipsxedmMT21S,https://api.spotify.com/v1/tracks/2HHppak1eNipsxedmMT21S,https://api.spotify.com/v1/audio-analysis/2HHppak1eNipsxedmMT21S,170293,4,Uber die Brucke gehn
94,0.487,0.627,1,-7.786,1,0.0326,0.525,0.0,0.356,0.502,166.702,audio_features,3k5OROWCO1y95A0kbzB1U3,spotify:track:3k5OROWCO1y95A0kbzB1U3,https://api.spotify.com/v1/tracks/3k5OROWCO1y95A0kbzB1U3,https://api.spotify.com/v1/audio-analysis/3k5OROWCO1y95A0kbzB1U3,183771,4,Mitt liv
95,0.304,0.31,0,-8.787,1,0.029,0.751,0.00206,0.0753,0.125,131.985,audio_features,3UGQDVQ1b6iPVBu6GuUY4z,spotify:track:3UGQDVQ1b6iPVBu6GuUY4z,https://api.spotify.com/v1/tracks/3UGQDVQ1b6iPVBu6GuUY4z,https://api.spotify.com/v1/audio-analysis/3UGQDVQ1b6iPVBu6GuUY4z,180651,4,Haegt og hljott
96,0.467,0.343,4,-10.454,1,0.0341,0.487,0.0,0.119,0.385,173.643,audio_features,2ZOr703f7ckBgXRNaFLUex,spotify:track:2ZOr703f7ckBgXRNaFLUex,https://api.spotify.com/v1/tracks/2ZOr703f7ckBgXRNaFLUex,https://api.spotify.com/v1/audio-analysis/2ZOr703f7ckBgXRNaFLUex,238040,3,Gente di mare
97,0.614,0.69,5,-7.124,1,0.0375,0.418,0.0,0.0611,0.369,133.381,audio_features,7iytRdbLcFtiL8ZvR9CMKK,spotify:track:7iytRdbLcFtiL8ZvR9CMKK,https://api.spotify.com/v1/tracks/7iytRdbLcFtiL8ZvR9CMKK,https://api.spotify.com/v1/audio-analysis/7iytRdbLcFtiL8ZvR9CMKK,187022,4,No estas solo
98,0.615,0.781,1,-8.316,0,0.0472,0.0493,0.0,0.127,0.756,130.731,audio_features,6EGc2WQjPtWHofcPK9CoYd,spotify:track:6EGc2WQjPtWHofcPK9CoYd,https://api.spotify.com/v1/tracks/6EGc2WQjPtWHofcPK9CoYd,https://api.spotify.com/v1/audio-analysis/6EGc2WQjPtWHofcPK9CoYd,176840,4,Sarkim sevgi ustune
99,0.529,0.874,1,-9.982,0,0.0555,0.00815,0.0,0.505,0.608,76.571,audio_features,12qY5UH1XEO4gKmYWYT1xM,spotify:track:12qY5UH1XEO4gKmYWYT1xM,https://api.spotify.com/v1/tracks/12qY5UH1XEO4gKmYWYT1xM,https://api.spotify.com/v1/audio-analysis/12qY5UH1XEO4gKmYWYT1xM,212373,4,Stop Stop
100,0.657,0.619,10,-8.695,1,0.0275,0.136,0.0,0.148,0.493,129.98,audio_features,701i5AAZkiKjTFJFl4rkgq,spotify:track:701i5AAZkiKjTFJFl4rkgq,https://api.spotify.com/v1/tracks/701i5AAZkiKjTFJFl4rkgq,https://api.spotify.com/v1/audio-analysis/701i5AAZkiKjTFJFl4rkgq,184440,4,Rechtop in de wind
101,0.914,0.883,11,-5.946,1,0.046,0.0768,0.435,0.054,0.981,124.095,audio_features,2jMRfPunU0n4t3MZkkmXL8,spotify:track:2jMRfPunU0n4t3MZkkmXL8,https://api.spotify.com/v1/tracks/2jMRfPunU0n4t3MZkkmXL8,https://api.spotify.com/v1/audio-analysis/2jMRfPunU0n4t3MZkkmXL8,178867,4,Amour amour
102,0.554,0.683,4,-14.345,1,0.0364,0.00235,0.0654,0.386,0.966,144.042,audio_features,04ER5Nf6mVCUkO9guePJmp,spotify:track:04ER5Nf6mVCUkO9guePJmp,https://api.spotify.com/v1/tracks/04ER5Nf6mVCUkO9guePJmp,https://api.spotify.com/v1/audio-analysis/04ER5Nf6mVCUkO9guePJmp,451133,4,Only the Light
103,0.465,0.445,9,-8.969,1,0.462,0.55,0.0,0.962,0.437,191.743,audio_features,1iHxN6pNaC8XJWQIwXO3Z2,spotify:track:1iHxN6pNaC8XJWQIwXO3Z2,https://api.spotify.com/v1/tracks/1iHxN6pNaC8XJWQIwXO3Z2,https://api.spotify.com/v1/audio-analysis/1iHxN6pNaC8XJWQIwXO3Z2,340147,3,Lass die Sonne in dein Herz
104,0.517,0.277,5,-12.892,1,0.0353,0.716,0.0,0.578,0.281,74.839,audio_features,482pOo6IOI0qNNHxkQFEDn,spotify:track:482pOo6IOI0qNNHxkQFEDn,https://api.spotify.com/v1/tracks/482pOo6IOI0qNNHxkQFEDn,https://api.spotify.com/v1/audio-analysis/482pOo6IOI0qNNHxkQFEDn,173813,4,Hold Me Now
105,0.732,0.864,7,-7.356,1,0.042,0.302,0.0,0.364,0.985,144.906,audio_features,5DgmemtjCB3OHNDlJENgtu,spotify:track:5DgmemtjCB3OHNDlJENgtu,https://api.spotify.com/v1/tracks/5DgmemtjCB3OHNDlJENgtu,https://api.spotify.com/v1/audio-analysis/5DgmemtjCB3OHNDlJENgtu,145667,4,Ja sam za ples
106,0.74,0.853,3,-6.251,1,0.0825,0.641,0.000237,0.0822,0.796,160.094,audio_features,675NrQENjFFJd1Pa0HCxk1,spotify:track:675NrQENjFFJd1Pa0HCxk1,https://api.spotify.com/v1/tracks/675NrQENjFFJd1Pa0HCxk1,https://api.spotify.com/v1/audio-analysis/675NrQENjFFJd1Pa0HCxk1,209333,4,Moitie moitie
107,0.462,0.712,1,-6.524,1,0.0298,0.0747,0.00014,0.135,0.692,86.456,audio_features,3m2syeQ72Sk5xQmpAadHDp,spotify:track:3m2syeQ72Sk5xQmpAadHDp,https://api.spotify.com/v1/tracks/3m2syeQ72Sk5xQmpAadHDp,https://api.spotify.com/v1/audio-analysis/3m2syeQ72Sk5xQmpAadHDp,185017,4,Thu og their Sokrates
108,0.63,0.789,5,-12.111,1,0.0371,0.0217,0.00486,0.316,0.804,117.196,audio_features,0EGMAei7uOdzvN7sLCcaog,spotify:track:0EGMAei7uOdzvN7sLCcaog,https://api.spotify.com/v1/tracks/0EGMAei7uOdzvN7sLCcaog,https://api.spotify.com/v1/audio-analysis/0EGMAei7uOdzvN7sLCcaog,180133,4,Sufi
109,0.722,0.966,4,-5.904,0,0.0442,0.0615,3.63e-05,0.249,0.822,102.107,audio_features,1mncSy2oxIrb7vN9GxIQpr,spotify:track:1mncSy2oxIrb7vN9GxIQpr,https://api.spotify.com/v1/tracks/1mncSy2oxIrb7vN9GxIQpr,https://api.spotify.com/v1/audio-analysis/1mncSy2oxIrb7vN9GxIQpr,175000,4,La chica que yo quiero Made in Spain
110,0.491,0.657,5,-5.758,1,0.0275,0.225,0.0,0.361,0.322,144.279,audio_features,0Kv4i96E41jbULmUajBYOe,spotify:track:0Kv4i96E41jbULmUajBYOe,https://api.spotify.com/v1/tracks/0Kv4i96E41jbULmUajBYOe,https://api.spotify.com/v1/audio-analysis/0Kv4i96E41jbULmUajBYOe,186240,4,Ne partez pas sans moi
111,0.435,0.615,8,-7.548,1,0.0316,0.457,2.75e-05,0.344,0.539,85.055,audio_features,71IqQHNYKR2bEa997LBS2o,spotify:track:71IqQHNYKR2bEa997LBS2o,https://api.spotify.com/v1/tracks/71IqQHNYKR2bEa997LBS2o,https://api.spotify.com/v1/audio-analysis/71IqQHNYKR2bEa997LBS2o,193107,4,Lisa Mona Lisa
112,0.613,0.368,9,-13.441,1,0.0294,0.623,0.0,0.084,0.386,140.005,audio_features,6GyfAKisndo4YbOZ9K2NmB,spotify:track:6GyfAKisndo4YbOZ9K2NmB,https://api.spotify.com/v1/tracks/6GyfAKisndo4YbOZ9K2NmB,https://api.spotify.com/v1/audio-analysis/6GyfAKisndo4YbOZ9K2NmB,184007,4,For var jord
113,0.566,0.269,6,-11.009,1,0.0254,0.732,5.31e-05,0.102,0.119,88.662,audio_features,6Z7iy3XD0BF5TwnFnqpH9R,spotify:track:6Z7iy3XD0BF5TwnFnqpH9R,https://api.spotify.com/v1/tracks/6Z7iy3XD0BF5TwnFnqpH9R,https://api.spotify.com/v1/audio-analysis/6Z7iy3XD0BF5TwnFnqpH9R,164880,3,Croire
114,0.636,0.789,2,-9.117,1,0.0339,0.305,0.0,0.348,0.704,120.888,audio_features,6tO8muTRnYClI8hhcTzn8u,spotify:track:6tO8muTRnYClI8hhcTzn8u,https://api.spotify.com/v1/tracks/6tO8muTRnYClI8hhcTzn8u,https://api.spotify.com/v1/audio-analysis/6tO8muTRnYClI8hhcTzn8u,249560,4,Chanteur de charme
115,0.929,0.656,7,-4.919,1,0.046,0.391,0.000894,0.0706,0.971,116.876,audio_features,0gzqHFD05mpNwM6yV2WnPA,spotify:track:0gzqHFD05mpNwM6yV2WnPA,https://api.spotify.com/v1/tracks/0gzqHFD05mpNwM6yV2WnPA,https://api.spotify.com/v1/audio-analysis/0gzqHFD05mpNwM6yV2WnPA,180173,4,Mangup
116,0.565,0.428,4,-10.259,1,0.0314,0.744,0.0,0.141,0.627,130.123,audio_features,3B7sxhlXHFleuYrzZPl2pa,spotify:track:3B7sxhlXHFleuYrzZPl2pa,https://api.spotify.com/v1/tracks/3B7sxhlXHFleuYrzZPl2pa,https://api.spotify.com/v1/audio-analysis/3B7sxhlXHFleuYrzZPl2pa,241944,4,Bana bana
117,0.668,0.487,1,-10.454,1,0.0292,0.485,0.0,0.0744,0.621,126.953,audio_features,5eAOvEd5GqKdRTgNYsAAmW,spotify:track:5eAOvEd5GqKdRTgNYsAAmW,https://api.spotify.com/v1/tracks/5eAOvEd5GqKdRTgNYsAAmW,https://api.spotify.com/v1/audio-analysis/5eAOvEd5GqKdRTgNYsAAmW,179000,4,Door de wind
118,0.594,0.871,5,-3.507,1,0.0403,0.486,0.0,0.343,0.761,92.402,audio_features,5R7qlPnCh9qVEtNaHIyPvh,spotify:track:5R7qlPnCh9qVEtNaHIyPvh,https://api.spotify.com/v1/tracks/5R7qlPnCh9qVEtNaHIyPvh,https://api.spotify.com/v1/audio-analysis/5R7qlPnCh9qVEtNaHIyPvh,176333,4,Vi maler byen rod
119,0.653,0.612,7,-11.381,0,0.0455,0.765,0.0,0.113,0.745,102.682,audio_features,1oasHUAT1Bsd2BzCat6LfR,spotify:track:1oasHUAT1Bsd2BzCat6LfR,https://api.spotify.com/v1/tracks/1oasHUAT1Bsd2BzCat6LfR,https://api.spotify.com/v1/audio-analysis/1oasHUAT1Bsd2BzCat6LfR,167333,4,La dolce vita
120,0.34,0.439,7,-8.075,1,0.0294,0.798,0.0,0.0991,0.165,85.392,audio_features,4HwxlORY1QAe12WtiglWt6,spotify:track:4HwxlORY1QAe12WtiglWt6,https://api.spotify.com/v1/tracks/4HwxlORY1QAe12WtiglWt6,https://api.spotify.com/v1/audio-analysis/4HwxlORY1QAe12WtiglWt6,180813,4,Nacida para amar
121,0.526,0.422,4,-9.249,1,0.0344,0.755,0.0,0.117,0.276,104.876,audio_features,6y1hjHbuaVrbTIjm3Chb8T,spotify:track:6y1hjHbuaVrbTIjm3Chb8T,https://api.spotify.com/v1/tracks/6y1hjHbuaVrbTIjm3Chb8T,https://api.spotify.com/v1/audio-analysis/6y1hjHbuaVrbTIjm3Chb8T,264040,4,Viver senza tei
122,0.709,0.521,0,-9.281,1,0.0251,0.444,0.0,0.0991,0.514,97.983,audio_features,4z2ZE06HJZKuhvCNcykGIJ,spotify:track:4z2ZE06HJZKuhvCNcykGIJ,https://api.spotify.com/v1/tracks/4z2ZE06HJZKuhvCNcykGIJ,https://api.spotify.com/v1/audio-analysis/4z2ZE06HJZKuhvCNcykGIJ,175032,4,Thad sem enginn ser
123,0.605,0.755,2,-6.389,1,0.0365,0.116,0.0,0.313,0.663,116.944,audio_features,5oHJCxDSaiTvhe1YXw6GuO,spotify:track:5oHJCxDSaiTvhe1YXw6GuO,https://api.spotify.com/v1/tracks/5oHJCxDSaiTvhe1YXw6GuO,https://api.spotify.com/v1/audio-analysis/5oHJCxDSaiTvhe1YXw6GuO,210533,4,Flieger
124,0.578,0.916,3,-5.767,1,0.0443,0.181,2.99e-05,0.127,0.941,149.05,audio_features,2WXogQGOO7qo2hlHyzpwhg,spotify:track:2WXogQGOO7qo2hlHyzpwhg,https://api.spotify.com/v1/tracks/2WXogQGOO7qo2hlHyzpwhg,https://api.spotify.com/v1/audio-analysis/2WXogQGOO7qo2hlHyzpwhg,163067,4,Rock Me
125,0.735,0.817,1,-8.595,1,0.036,0.0414,5.14e-06,0.806,0.799,127.912,audio_features,2rHhKu1hW8uqyr7LSrRn8E,spotify:track:2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/tracks/2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/audio-analysis/2rHhKu1hW8uqyr7LSrRn8E,182867,4,Bandido
126,0.685,0.63,9,-7.208,0,0.0287,0.443,1.02e-05,0.346,0.462,125.936,audio_features,2B7ZnHMgayT9EEV5qN2YqV,spotify:track:2B7ZnHMgayT9EEV5qN2YqV,https://api.spotify.com/v1/tracks/2B7ZnHMgayT9EEV5qN2YqV,https://api.spotify.com/v1/audio-analysis/2B7ZnHMgayT9EEV5qN2YqV,170284,4,Macedomienne
127,0.643,0.648,4,-12.451,0,0.0313,0.0587,0.0,0.102,0.828,96.187,audio_features,7B35SoCqYSOKiea23ZJ3QK,spotify:track:7B35SoCqYSOKiea23ZJ3QK,https://api.spotify.com/v1/tracks/7B35SoCqYSOKiea23ZJ3QK,https://api.spotify.com/v1/audio-analysis/7B35SoCqYSOKiea23ZJ3QK,172133,3,Gozlerinin hapsindeyim
128,0.558,0.457,7,-12.893,0,0.0379,0.539,0.0,0.239,0.296,142.307,audio_features,3tT3SWijd6qYXbrcpFZLp7,spotify:track:3tT3SWijd6qYXbrcpFZLp7,https://api.spotify.com/v1/tracks/3tT3SWijd6qYXbrcpFZLp7,https://api.spotify.com/v1/audio-analysis/3tT3SWijd6qYXbrcpFZLp7,200827,4,Ik wil alles met je delen
129,0.609,0.623,5,-12.281,1,0.0299,0.195,4.07e-05,0.371,0.867,148.236,audio_features,60RuosVixhawXh4M3fDq5y,spotify:track:60RuosVixhawXh4M3fDq5y,https://api.spotify.com/v1/tracks/60RuosVixhawXh4M3fDq5y,https://api.spotify.com/v1/audio-analysis/60RuosVixhawXh4M3fDq5y,174986,4,Eitt lag enn
130,0.522,0.366,10,-9.602,1,0.0274,0.687,0.983,0.189,0.734,80.054,audio_features,6INjGHSALcPK02Mwxe2vcM,spotify:track:6INjGHSALcPK02Mwxe2vcM,https://api.spotify.com/v1/tracks/6INjGHSALcPK02Mwxe2vcM,https://api.spotify.com/v1/audio-analysis/6INjGHSALcPK02Mwxe2vcM,58040,4,Brandenburger Tor
131,0.571,0.854,4,-11.857,1,0.0509,0.262,0.00264,0.422,0.679,195.029,audio_features,3HhfRcXBX92mnDzXwKt7Bg,spotify:track:3HhfRcXBX92mnDzXwKt7Bg,https://api.spotify.com/v1/tracks/3HhfRcXBX92mnDzXwKt7Bg,https://api.spotify.com/v1/audio-analysis/3HhfRcXBX92mnDzXwKt7Bg,180667,3,White and Black Blues
132,0.719,0.94,3,-3.004,1,0.0454,0.404,0.000171,0.0935,0.95,130.251,audio_features,2jEBdBbgODqNlhpv4DlXlv,spotify:track:2jEBdBbgODqNlhpv4DlXlv,https://api.spotify.com/v1/tracks/2jEBdBbgODqNlhpv4DlXlv,https://api.spotify.com/v1/audio-analysis/2jEBdBbgODqNlhpv4DlXlv,182920,4,Hajde da ludujemo
133,0.649,0.508,0,-9.748,1,0.0268,0.0704,0.0,0.284,0.491,92.021,audio_features,0Gh3TzuQuHEtZEamtv96LA,spotify:track:0Gh3TzuQuHEtZEamtv96LA,https://api.spotify.com/v1/tracks/0Gh3TzuQuHEtZEamtv96LA,https://api.spotify.com/v1/audio-analysis/0Gh3TzuQuHEtZEamtv96LA,189560,4,Somewhere in Europe
134,0.788,0.708,10,-6.124,1,0.0283,0.084,0.0,0.12,0.516,100.149,audio_features,44noNMO0iv87Tds7dwcpQU,spotify:track:44noNMO0iv87Tds7dwcpQU,https://api.spotify.com/v1/tracks/44noNMO0iv87Tds7dwcpQU,https://api.spotify.com/v1/audio-analysis/44noNMO0iv87Tds7dwcpQU,263903,4,Insieme 
135,0.646,0.828,8,-8.342,1,0.038,0.589,0.0,0.0613,0.539,93.185,audio_features,1ynNSYxc0RkdSLsKGcuODE,spotify:track:1ynNSYxc0RkdSLsKGcuODE,https://api.spotify.com/v1/tracks/1ynNSYxc0RkdSLsKGcuODE,https://api.spotify.com/v1/audio-analysis/1ynNSYxc0RkdSLsKGcuODE,181227,4,Fangad av en stormvind
136,0.568,0.468,3,-8.427,1,0.0255,0.198,0.0,0.101,0.306,108.987,audio_features,03fKnIb01IC1rrU0PnPbDL,spotify:track:03fKnIb01IC1rrU0PnPbDL,https://api.spotify.com/v1/tracks/03fKnIb01IC1rrU0PnPbDL,https://api.spotify.com/v1/audio-analysis/03fKnIb01IC1rrU0PnPbDL,227200,4,Lige der hvor hjertet slar
137,0.581,0.538,0,-9.823,1,0.0316,0.246,0.0,0.0793,0.224,123.978,audio_features,03GeRqkn3tyBiMIK7Ut3Zd,spotify:track:03GeRqkn3tyBiMIK7Ut3Zd,https://api.spotify.com/v1/tracks/03GeRqkn3tyBiMIK7Ut3Zd,https://api.spotify.com/v1/audio-analysis/03GeRqkn3tyBiMIK7Ut3Zd,188813,4,Hullu yo
138,0.5,0.779,4,-9.175,1,0.044,0.881,0.000226,0.762,0.487,140.377,audio_features,5fg5IGz0xl2WhsLTvkbJ1h,spotify:track:5fg5IGz0xl2WhsLTvkbJ1h,https://api.spotify.com/v1/tracks/5fg5IGz0xl2WhsLTvkbJ1h,https://api.spotify.com/v1/audio-analysis/5fg5IGz0xl2WhsLTvkbJ1h,171307,4,Geef het op
139,0.558,0.512,0,-8.392,1,0.0295,0.13,0.000703,0.0752,0.433,139.927,audio_features,7glOpcmwz8zv2nbsLcvFrs,spotify:track:7glOpcmwz8zv2nbsLcvFrs,https://api.spotify.com/v1/tracks/7glOpcmwz8zv2nbsLcvFrs,https://api.spotify.com/v1/audio-analysis/7glOpcmwz8zv2nbsLcvFrs,282827,4,Bailar pegados
140,0.78,0.489,9,-7.519,0,0.3,0.765,2.87e-05,0.209,0.931,160.514,audio_features,39As7khZNeBpoZwk1or6Xj,spotify:track:39As7khZNeBpoZwk1or6Xj,https://api.spotify.com/v1/tracks/39As7khZNeBpoZwk1or6Xj,https://api.spotify.com/v1/audio-analysis/39As7khZNeBpoZwk1or6Xj,346920,4,Monte la rivie
141,0.585,0.47,9,-10.569,1,0.0271,0.645,0.0,0.135,0.369,84.089,audio_features,7DqyeESnaKCwDjgmA45UFZ,spotify:track:7DqyeESnaKCwDjgmA45UFZ,https://api.spotify.com/v1/tracks/7DqyeESnaKCwDjgmA45UFZ,https://api.spotify.com/v1/audio-analysis/7DqyeESnaKCwDjgmA45UFZ,190000,4,I morgon ar en annan dag
142,0.518,0.566,4,-5.795,1,0.0261,0.64,0.0,0.296,0.389,76.92,audio_features,6jQ1TWGhShk7oMrvBOL173,spotify:track:6jQ1TWGhShk7oMrvBOL173,https://api.spotify.com/v1/tracks/6jQ1TWGhShk7oMrvBOL173,https://api.spotify.com/v1/audio-analysis/6jQ1TWGhShk7oMrvBOL173,188093,4,Little Child
